"ip","timezone","file_name","status_code","object_size","origin","user_agent","date","time"
"133.19.127.41",200,"/images/chevron-dubbel.gif",304,"188","http://www.mastat.ugent.be/index.php?page=schedules","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; BTRS102151; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; MDDC; InfoPath.2; McAfee)","26jun2013","5:54:38 AM"
"123.201.182.169",200,"/images/algemeen/externesite.gif",200,"361","http://www.datamining.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","18jul2013","8:59:01 PM"
"50.112.23.50",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html",200,"77907","-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1","01aug2013","7:10:34 PM"
"197.187.67.183",200,"/images/facetbg.png",200,"471","http://www.mastat.ugent.be/index.php?page=program","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)","10jul2013","12:25:36 PM"
"217.87.176.254",200,"/images/siteid.jpg",200,"9730","http://www.predictiveanalytics.ugent.be/css/specific.css","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","22jul2013","7:19:52 AM"
"201.124.214.55",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/Navbar/navbar.js",304,"213","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25","02aug2013","3:46:55 AM"
"143.165.48.50",200,"/",200,"4316","http://www.mastersportal.eu/studies/1496/marketing-analysis.html","Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0","26jun2013","11:41:15 PM"
"65.55.215.68",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/8/3_GfKl_2012_Classification_Conference_in_Hildesheim_(Germany)_files/DSC_3258.jpg",200,"105442","-","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)","11aug2013","12:17:49 AM"
"83.87.253.118",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2396.jpg",200,"28007","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","11:42:19 PM"
"78.22.99.137",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1272.jpg",200,"82681","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25","02aug2013","10:52:21 PM"
"157.193.245.187",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3687.jpg",200,"50437","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B350 [FBAN/FBIOS;FBAV/6.4;FBBV/290891;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.1.4;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/nl_NL;FBOP/1]","22aug2013","12:16:06 PM"
"66.249.84.167",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2156.jpg",200,"75816","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)","02aug2013","11:04:18 AM"
"178.116.122.212",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/DSC_4443.jpg",200,"111023","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0","26jun2013","8:06:25 PM"
"78.22.250.44",200,"/images/min_blue.gif",200,"349","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","19aug2013","11:24:13 PM"
"84.197.150.240",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/DSC_4428.jpg",200,"128769","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B350 [FBAN/MessengerForiOS;FBAV/2.5;FBBV/223717;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.1.4;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/nl_NL;FBOP/1]","26jun2013","4:14:36 PM"
"81.246.45.242",200,"/images/square.gif",200,"343","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","24jun2013","10:55:37 AM"
"157.193.219.162",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2447.jpg",200,"99846","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","01aug2013","2:40:20 PM"
"54.245.152.117",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013_files/DSC_0282.jpg",200,"36730","-","Java/1.6.0_24","17jul2013","5:52:08 PM"
"109.133.95.145",200,"/CI_start.htm",200,"2611","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.29.13 (KHTML, like Gecko) Version/6.0.4 Safari/536.29.13","22jun2013","3:50:22 PM"
"78.22.180.218",200,"/favicon.ico",404,"506","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","26jun2013","5:02:11 PM"
"220.181.89.150",200,"/",200,"4278","-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)","02jul2013","1:39:31 PM"
"31.175.104.111",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2099.jpg",200,"23671","http://plus.url.google.com/mobileapp","Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36","01aug2013","4:52:24 PM"
"94.226.44.175",200,"/images/universiteit_gent.gif",200,"2414","http://www.mastat.ugent.be/","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","08aug2013","10:14:37 PM"
"50.17.122.142",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/IMG_0173.jpg",200,"18824","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/0.0.5; +http://flipboard.com/browserproxy)","14jul2013","1:26:26 PM"
"213.224.3.210",200,"/images/min_blue.gif",200,"349","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0","11jul2013","11:54:25 AM"
"141.134.39.152",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/BlogSummary/BlogSummary.css",200,"451","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Archive.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","5:23:47 PM"
"109.130.162.43",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/BlogSummary/localizedStrings.js",200,"746","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","17jul2013","8:05:11 PM"
"78.21.2.66",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2202.jpg",200,"141444","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","5:11:58 PM"
"46.235.153.27",200,"/images/sprieten_s.gif",304,"188","http://www.crm.ugent.be/index.htm","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)","20jun2013","6:17:04 PM"
"78.21.176.132",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/DSC_4418.jpg",200,"87147","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","22jun2013","8:41:56 AM"
"80.200.98.100",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3620.jpg",200,"26238","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.0; rv:23.0) Gecko/20100101 Firefox/23.0","23aug2013","8:42:50 AM"
"130.36.62.225",200,"/predictive_analytics/customer_intelligence/Scripts/iWebSite.js",200,"36657","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/28_MScMA_UGent_Final_Project_Presentation_at_essent.be.html","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","8:10:59 PM"
"130.43.43.17",200,"/images/containerbg2.png",200,"495","http://www.crm.ugent.be/","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","09jul2013","12:23:11 PM"
"178.119.169.36",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation_files/DSC_0845.jpg",200,"94905","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","16jul2013","8:28:49 AM"
"24.130.43.2",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2259.jpg",200,"50148","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","01aug2013","3:52:18 PM"
"216.226.180.3",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2180.jpg",200,"65620","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","6:13:16 PM"
"209.133.52.233",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/5_NIPS_2012_Conference_in_Lake_Tahoe,_NV_files/IMG_0885%20%281%29.jpg",200,"51508","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/5_NIPS_2012_Conference_in_Lake_Tahoe,_NV.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0","12aug2013","9:58:11 PM"
"131.107.192.74",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3763.jpg",200,"29979","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","5:37:08 PM"
"157.182.147.242",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2292.jpg",200,"34437","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1581.0 Safari/537.36","01aug2013","4:50:53 PM"
"141.135.181.225",200,"/predictive_analytics/customer_intelligence/Blog/Media/object001_2.jpg",200,"78518","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","14jul2013","7:06:34 PM"
"76.10.149.254",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2414.jpg",200,"12584","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 Twitter for iPhone","02aug2013","1:30:36 AM"
"50.139.72.126",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/shapeimage_2.png",200,"463506","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Android; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0","02aug2013","6:46:37 AM"
"81.244.189.142",200,"/images/facetbg.png",200,"470","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","09aug2013","9:07:51 AM"
"62.231.235.7",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1333.jpg",200,"97182","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:22.0) Gecko/20100101 Firefox/22.0","06aug2013","12:07:55 PM"
"78.20.168.50",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2220.jpg",200,"68000","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source%2C_Big_Data_and_more_at_OSCON_in_Portland%2C_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.90 Safari/537.1","07aug2013","5:06:58 AM"
"213.49.92.35",200,"/images/siteid.jpg",200,"9730","http://www.mma.ugent.be/CI_start.htm","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)","28jul2013","7:57:42 PM"
"66.249.85.53",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (compatible) Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","07aug2013","1:58:34 PM"
"89.100.28.180",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/Navbar/navbar.js",200,"2561","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Android; Tablet; rv:23.0) Gecko/23.0 Firefox/23.0","02aug2013","9:03:00 AM"
"66.249.78.156",200,"/new/IT_frontend.htm",200,"2622","-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","24jul2013","3:58:05 PM"
"41.190.4.50",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2341.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Linux; Android 4.1.2; GT-I9300 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36","02aug2013","2:09:08 AM"
"78.20.22.252",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/IMG_0168.jpg",304,"190","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","6:26:44 PM"
"109.130.245.101",200,"/css/reset.css",200,"833","http://www.mma.ugent.be/CI_start.htm","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.29.13 (KHTML, like Gecko) Version/6.0.4 Safari/536.29.13","22jun2013","1:17:46 PM"
"178.118.71.166",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013_files/DSC_0260.jpg",200,"74647","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","16aug2013","2:24:22 PM"
"81.165.192.78",200,"/images/min_blue.gif",200,"349","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","30jun2013","1:58:15 PM"
"157.193.121.244",200,"/predictive_analytics/customer_intelligence/Blog/Media/object504.jpg",200,"114077","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0","21aug2013","8:49:32 AM"
"72.197.174.91",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3460.jpg",200,"38356","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","6:28:22 PM"
"71.63.195.132",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/IMG_1193.jpg",200,"31786","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0 SeaMonkey/2.19","10jul2013","1:15:30 AM"
"78.20.97.101",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/shapeimage_1.jpg",200,"1146","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","5:48:05 PM"
"83.10.116.139",200,"/predictive_analytics/customer_intelligence/Blog/Blog_files/BlogMoz.css",200,"443","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0","02jul2013","12:55:50 AM"
"213.55.72.137",200,"/images/misc1.jpg",200,"26591","http://www.mastat.ugent.be/index.php?page=generalinfo","Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20100101 Firefox/22.0","09aug2013","2:15:55 PM"
"64.121.156.148",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1333.jpg",200,"97182","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","03aug2013","12:38:11 AM"
